Date,Season,Home Team,Away Team,1,X,2,HG,AG,Result,HW,HL,HGF,HGA,HGDW,HGDL,HW%,HD%,AW,AL,AGF,AGA,AGDW,AGDL,AW%,AD%
26/04/15,2014,Levadeiakos,Atromitos,1.8,3.5,4.5,2.0,1.0,H,3,2,10,4,3,0,31,31,1,3,4,6,0,0,31,31
26/04/15,2014,Asteras Tripolis,Panthrakikos,1.7,3.6,5.0,2.0,1.0,H,5,0,13,2,2,0,73,27,1,4,3,8,0,0,73,27
25/04/15,2014,Panathinaikos,Xanthi,1.44,4.0,8.0,2.0,0.0,H,4,0,12,6,1,0,87,7,2,2,7,6,1,0,87,7
20/04/15,2014,Veria,Asteras Tripolis,2.45,3.3,2.8,4.0,0.0,H,1,3,3,7,0,0,53,20,0,3,2,7,0,0,53,20
19/04/15,2014,Panthrakikos,Panathinaikos,3.75,3.4,2.0,2.0,1.0,H,3,1,10,6,1,0,47,47,3,2,8,5,1,0,47,47
19/04/15,2014,Olympiakos,Levadeiakos,1.2,6.5,13.0,4.0,0.0,H,5,0,12,1,2,0,87,7,2,2,4,3,0,0,87,7
19/04/15,2014,Atromitos,Giannina,1.65,3.6,5.5,1.0,1.0,D,5,0,13,1,2,0,73,27,3,1,9,3,2,0,73,27
18/04/15,2014,Xanthi,Ergotelis,1.65,3.75,5.25,0.0,1.0,A,2,0,6,2,1,0,53,40,1,4,2,10,0,2,53,40
18/04/15,2014,Panetolikos,Kallonis,1.55,3.8,6.0,2.0,0.0,H,2,2,7,3,1,0,50,21,0,5,2,10,0,1,50,21
18/04/15,2014,Kerkyra,PAOK,5.25,3.9,1.62,0.0,1.0,A,4,0,13,1,3,0,60,20,1,4,8,15,0,1,60,20
15/04/15,2014,Panthrakikos,Olympiakos,17.0,5.5,1.2,1.0,3.0,A,4,0,10,3,1,0,50,50,2,2,7,5,1,0,50,50
06/04/15,2014,Atromitos,Kerkyra,1.3,4.75,9.0,2.0,1.0,H,4,0,11,0,2,0,69,31,1,2,3,6,0,1,69,31
05/04/15,2014,PAOK,Xanthi,1.67,3.4,5.0,2.0,1.0,H,2,1,3,2,0,0,64,21,3,1,8,5,1,0,64,21
05/04/15,2014,Panionios,Panetolikos,1.73,3.6,4.2,3.0,0.0,H,3,0,7,3,0,0,50,36,1,2,2,5,0,1,50,36
05/04/15,2014,Giannina,Olympiakos,6.5,3.4,1.5,3.0,1.0,H,3,1,8,5,1,0,53,33,3,1,9,2,2,0,53,33
05/04/15,2014,Ergotelis,Panthrakikos,3.3,3.0,2.2,2.0,1.0,H,2,2,9,8,1,0,21,29,1,3,4,8,0,0,21,29
04/04/15,2014,Platanias,Veria,1.5,3.3,8.0,1.0,0.0,H,2,2,6,6,0,0,43,21,1,4,6,16,0,3,43,21
04/04/15,2014,Panathinaikos,Asteras Tripolis,1.67,3.4,5.0,2.0,2.0,D,5,0,11,4,1,0,93,0,0,4,1,8,0,0,93,0
23/03/15,2014,Platanias,Kallonis,1.33,4.75,10.0,1.0,0.0,H,1,2,5,6,0,0,38,23,0,4,5,12,0,1,38,23
22/03/15,2014,Xanthi,Atromitos,2.38,3.1,3.1,1.0,0.0,H,1,0,7,4,1,0,50,43,1,2,5,6,0,0,50,43
22/03/15,2014,Veria,Panathinaikos,5.25,3.6,1.67,1.0,0.0,H,1,3,6,8,1,0,50,21,3,1,9,5,1,0,50,21
22/03/15,2014,Olympiakos,Kerkyra,1.1,9.0,21.0,3.0,0.0,H,5,0,11,1,1,0,86,7,1,2,3,4,0,0,86,7
22/03/15,2014,Asteras Tripolis,Ergotelis,1.33,4.5,11.0,2.0,1.0,H,5,0,13,1,2,0,71,29,2,3,3,9,0,2,71,29
21/03/15,2014,Panthrakikos,PAOK,4.5,3.3,1.85,3.0,1.0,H,4,0,8,2,1,0,46,54,2,3,10,12,1,1,46,54
21/03/15,2014,Panetolikos,Levadeiakos,1.85,3.3,4.5,0.0,1.0,A,3,1,10,3,1,0,54,23,1,3,3,4,0,0,54,23
21/03/15,2014,OFI,Giannina,9.0,5.0,1.33,0.0,3.0,A,1,4,5,9,0,1,43,7,2,1,8,5,1,0,43,7
19/03/15,2014,Olympiakos,Asteras Tripolis,1.33,5.0,9.0,2.0,0.0,H,5,0,11,2,1,0,85,8,0,4,1,7,0,0,85,8
18/03/15,2014,Xanthi,Panetolikos,2.0,3.2,4.0,3.0,0.0,H,0,1,5,7,0,0,46,46,1,2,2,4,0,0,46,46
18/03/15,2014,PAOK,Ergotelis,1.22,5.5,15.0,1.0,0.0,H,2,1,5,4,0,0,62,23,2,3,3,13,0,3,62,23
18/03/15,2014,Panionios,Veria,1.57,3.75,6.0,4.0,2.0,H,2,0,4,2,0,0,46,38,1,3,6,14,0,3,46,38
18/03/15,2014,OFI,Panthrakikos,5.75,4.4,1.5,0.0,1.0,A,2,3,8,10,0,1,46,8,0,3,3,8,0,0,46,8
18/03/15,2014,Levadeiakos,Kallonis,1.36,4.33,10.0,3.0,0.0,H,2,3,8,7,1,0,21,36,0,3,6,10,0,0,21,36
18/03/15,2014,Giannina,Platanias,2.1,3.0,4.0,1.0,0.0,H,2,1,9,7,1,0,50,36,0,3,0,5,0,1,50,36
18/03/15,2014,Atromitos,Panathinaikos,3.0,3.0,2.5,2.0,0.0,H,4,0,10,0,2,0,67,33,3,0,9,3,1,0,67,33
15/03/15,2014,Panionios,Platanias,1.83,3.4,4.5,0.0,0.0,D,2,0,6,4,0,0,50,33,0,4,1,7,0,1,50,33
15/03/15,2014,Olympiakos,Xanthi,1.17,7.0,13.0,2.0,0.0,H,5,0,11,2,1,0,83,8,3,0,8,3,1,0,83,8
15/03/15,2014,Kallonis,Veria,2.2,3.2,3.3,4.0,1.0,H,3,1,6,4,0,0,54,31,1,2,6,11,0,2,54,31
15/03/15,2014,Giannina,Panetolikos,2.38,3.2,3.0,0.0,0.0,D,2,1,9,7,1,0,54,31,2,2,5,5,0,0,54,31
14/03/15,2014,PAOK,Asteras Tripolis,1.73,3.5,4.75,0.0,0.0,D,3,1,7,5,0,0,67,17,0,4,2,8,0,0,67,17
14/03/15,2014,Ergotelis,Panathinaikos,6.0,3.9,1.53,0.0,2.0,A,2,1,12,9,1,0,23,31,2,1,9,7,1,0,23,31
14/03/15,2014,Atromitos,Panthrakikos,1.5,4.2,6.0,2.0,0.0,H,3,0,8,0,2,0,64,36,0,3,3,10,0,1,64,36
09/03/15,2014,Platanias,Levadeiakos,2.38,3.0,3.25,1.0,3.0,A,2,1,7,3,1,0,42,25,1,3,3,3,1,0,42,25
08/03/15,2014,Panetolikos,Kerkyra,1.44,4.0,8.0,0.0,1.0,A,3,0,10,2,1,0,58,25,0,3,4,7,0,0,58,25
08/03/15,2014,Panathinaikos,PAOK,2.0,3.2,4.0,4.0,3.0,H,5,0,8,1,1,0,92,0,3,2,9,9,1,1,92,0
08/03/15,2014,Kallonis,Panionios,2.3,3.1,3.25,1.0,0.0,H,2,2,5,9,0,1,50,33,1,2,6,9,0,1,50,33
07/03/15,2014,Veria,Ergotelis,1.8,3.25,4.0,0.0,1.0,A,1,2,7,8,1,0,54,23,1,3,3,14,0,3,54,23
07/03/15,2014,Asteras Tripolis,Atromitos,2.5,3.0,3.0,1.0,0.0,H,4,0,14,3,2,0,69,31,1,1,5,5,0,0,69,31
23/02/15,2014,Ergotelis,Atromitos,3.5,3.3,2.1,1.0,2.0,A,3,0,12,7,1,0,25,33,0,1,4,5,0,0,25,33
22/02/15,2014,Platanias,Kerkyra,1.62,3.6,6.0,1.0,1.0,D,3,1,7,2,1,0,45,18,0,4,3,8,0,0,45,18
22/02/15,2014,Panionios,Levadeiakos,1.85,3.5,4.2,1.0,0.0,H,2,0,7,4,0,0,45,36,1,3,3,3,1,0,45,36
22/02/15,2014,Panathinaikos,Olympiakos,2.88,3.25,2.45,2.0,1.0,H,5,0,11,0,2,0,92,0,4,0,11,1,2,0,92,0
22/02/15,2014,Asteras Tripolis,OFI,1.22,4.75,11.0,6.0,1.0,H,4,0,11,2,2,0,67,33,0,5,4,13,0,1,67,33
21/02/15,2014,Veria,PAOK,6.0,4.1,1.53,1.0,3.0,A,1,2,7,8,1,0,58,25,2,3,6,11,1,2,58,25
21/02/15,2014,Panthrakikos,Panetolikos,2.9,3.25,2.4,0.0,0.0,D,4,0,9,3,1,0,50,50,3,2,8,5,1,0,50,50
21/02/15,2014,Kallonis,Giannina,2.45,3.1,3.0,1.0,0.0,H,1,2,4,9,0,1,45,36,1,1,5,5,0,0,45,36
18/02/15,2014,Ergotelis,Panionios,2.5,3.1,2.9,2.0,2.0,D,3,1,10,7,1,0,27,27,1,3,6,10,0,1,27,27
16/02/15,2014,Xanthi,Platanias,1.73,3.5,5.0,0.0,0.0,D,0,1,5,7,0,0,50,42,0,5,1,8,0,1,50,42
15/02/15,2014,OFI,Panathinaikos,6.5,4.33,1.45,2.0,3.0,A,3,1,10,7,1,1,55,9,1,1,7,6,1,0,55,9
15/02/15,2014,Levadeiakos,Veria,1.5,4.0,6.75,0.0,2.0,A,1,3,7,8,0,0,17,42,0,3,4,13,0,2,17,42
15/02/15,2014,Kerkyra,Kallonis,1.8,3.2,5.0,2.0,0.0,H,3,0,8,1,1,0,50,25,0,2,6,8,0,0,50,25
15/02/15,2014,Atromitos,PAOK,2.3,3.3,3.1,4.0,0.0,H,3,0,6,0,1,0,60,40,3,2,8,8,1,1,60,40
14/02/15,2014,Panetolikos,Asteras Tripolis,2.2,3.25,3.25,2.0,0.0,H,3,0,9,2,1,0,55,27,1,3,4,6,0,0,55,27
14/02/15,2014,Olympiakos,Ergotelis,1.08,10.0,26.0,3.0,0.0,H,4,0,10,4,0,0,82,9,1,3,4,14,0,2,82,9
14/02/15,2014,Giannina,Panionios,1.95,3.3,4.0,1.0,3.0,A,3,0,11,4,2,0,58,33,0,4,3,11,0,1,58,33
09/02/15,2014,Kallonis,Xanthi,2.38,3.25,3.0,2.0,2.0,D,1,2,2,7,0,1,50,30,2,2,5,5,0,0,50,30
08/02/15,2014,Platanias,Panthrakikos,1.75,3.4,5.0,2.0,0.0,H,3,1,8,3,1,0,40,20,0,3,5,11,0,1,40,20
08/02/15,2014,PAOK,Olympiakos,3.0,3.25,2.38,0.0,0.0,D,4,1,10,7,0,0,73,9,5,0,16,1,3,0,73,9
08/02/15,2014,Panionios,Kerkyra,1.67,3.6,5.5,0.0,0.0,D,3,0,9,5,0,0,50,30,0,5,4,10,0,0,50,30
08/02/15,2014,Panathinaikos,Panetolikos,1.44,4.2,7.5,1.0,0.0,H,5,0,12,0,2,0,91,0,3,1,8,4,1,0,91,0
07/02/15,2014,Veria,Atromitos,2.6,3.25,2.7,1.0,1.0,D,2,2,8,7,1,0,64,18,0,1,5,6,0,0,64,18
07/02/15,2014,Levadeiakos,Giannina,1.8,3.2,5.0,1.0,2.0,A,1,3,7,8,0,0,18,45,0,1,5,6,0,0,18,45
07/02/15,2014,Ergotelis,OFI,2.1,3.25,3.6,3.0,2.0,H,2,2,8,9,1,1,20,30,0,5,2,13,0,2,20,30
05/02/15,2014,Panthrakikos,Kallonis,1.5,3.8,7.5,3.0,2.0,H,2,0,5,3,0,0,40,60,0,1,5,6,0,0,40,60
04/02/15,2014,Xanthi,Panionios,1.53,4.0,6.25,1.0,1.0,D,1,1,8,8,0,0,55,36,0,5,3,12,0,1,55,36
04/02/15,2014,Panetolikos,Ergotelis,1.4,4.33,8.5,4.0,0.0,H,3,0,7,3,0,0,50,30,1,2,4,10,0,1,50,30
04/02/15,2014,Olympiakos,Atromitos,1.2,6.5,13.0,2.0,1.0,H,3,1,9,5,0,0,80,10,0,1,4,5,0,0,80,10
04/02/15,2014,OFI,PAOK,13.0,8.0,1.13,3.0,1.0,H,2,2,7,8,1,1,50,10,3,2,7,8,1,2,50,10
04/02/15,2014,Kerkyra,Levadeiakos,2.38,3.25,3.0,0.0,0.0,D,3,0,9,2,1,0,55,18,2,3,5,3,1,0,55,18
04/02/15,2014,Giannina,Veria,1.75,3.5,4.75,4.0,1.0,H,3,0,8,3,1,0,55,36,0,2,3,9,0,1,55,36
04/02/15,2014,Asteras Tripolis,Platanias,1.44,4.2,7.5,1.0,0.0,H,4,0,11,3,1,0,60,40,0,5,1,9,0,1,60,40
01/02/15,2014,Veria,Olympiakos,13.0,7.0,1.18,0.0,2.0,A,3,1,10,5,1,0,70,20,5,0,16,2,3,0,70,20
01/02/15,2014,Panathinaikos,Platanias,1.22,6.0,13.0,3.0,0.0,H,5,0,13,0,2,0,90,0,0,5,1,7,0,0,90,0
01/02/15,2014,Levadeiakos,Xanthi,2.1,3.3,3.5,1.0,2.0,A,1,2,6,6,0,0,20,50,1,3,5,9,0,1,20,50
01/02/15,2014,Giannina,Kerkyra,1.73,3.6,4.75,2.0,1.0,H,2,1,6,6,1,1,50,40,0,4,3,8,0,0,50,40
31/01/15,2014,PAOK,Panetolikos,1.44,4.2,7.5,1.0,2.0,A,4,1,10,7,0,0,80,10,2,1,6,3,1,0,80,10
31/01/15,2014,Panionios,Panthrakikos,1.91,3.25,4.33,2.0,1.0,H,2,1,7,6,0,0,44,33,0,3,5,14,0,2,44,33
31/01/15,2014,Kallonis,Asteras Tripolis,3.0,3.25,2.38,1.0,0.0,H,0,2,1,7,0,1,44,33,2,2,8,6,1,0,44,33
26/01/15,2014,Platanias,Ergotelis,1.8,3.4,4.75,1.0,2.0,A,3,0,7,1,1,0,44,22,0,3,2,10,0,1,44,22
26/01/15,2014,Panetolikos,Atromitos,2.38,3.1,3.1,1.0,1.0,D,3,1,6,3,0,0,56,22,0,1,4,5,0,0,56,22
24/01/15,2014,Xanthi,Giannina,2.1,3.1,3.75,1.0,1.0,D,2,1,11,9,0,0,60,30,0,1,4,5,0,0,60,30
24/01/15,2014,Panthrakikos,Levadeiakos,2.3,3.1,3.25,1.0,0.0,H,1,0,4,3,0,0,33,67,3,2,9,2,2,0,33,67
24/01/15,2014,Panathinaikos,Kallonis,1.29,5.25,10.0,1.0,0.0,H,5,0,14,1,2,0,89,0,0,1,5,7,0,0,89,0
24/01/15,2014,OFI,Olympiakos,34.0,12.0,1.04,0.0,3.0,A,3,1,8,5,1,0,56,11,5,0,17,2,3,0,56,11
24/01/15,2014,Kerkyra,Veria,2.2,3.2,3.4,4.0,0.0,H,3,0,6,2,0,0,50,20,0,2,4,7,0,0,50,20
24/01/15,2014,Asteras Tripolis,Panionios,1.4,4.2,8.5,2.0,0.0,H,3,0,10,4,1,0,56,44,0,5,3,11,0,1,56,44
19/01/15,2014,Ergotelis,Kallonis,2.2,3.2,3.4,3.0,3.0,D,1,3,4,10,0,1,12,25,0,2,3,6,0,0,12,25
18/01/15,2014,PAOK,Platanias,1.2,6.0,15.0,1.0,0.0,H,4,1,13,8,1,0,78,11,0,4,1,6,0,0,78,11
18/01/15,2014,Olympiakos,Panetolikos,1.17,6.5,17.0,2.0,0.0,H,3,1,12,6,1,0,78,11,3,0,8,2,1,0,78,11
18/01/15,2014,Levadeiakos,Asteras Tripolis,3.2,3.25,2.25,3.0,1.0,H,0,2,3,5,0,0,11,56,2,2,10,7,1,0,11,56
18/01/15,2014,Giannina,Panthrakikos,1.62,3.6,6.0,2.0,2.0,D,3,1,7,4,2,1,56,33,0,4,4,15,0,2,56,33
17/01/15,2014,Veria,OFI,1.57,3.6,5.0,4.0,1.0,H,2,1,8,6,0,0,67,22,0,5,2,11,0,1,67,22
17/01/15,2014,Panionios,Panathinaikos,5.0,3.75,1.67,1.0,1.0,D,2,2,6,6,0,0,50,25,2,1,6,6,0,0,50,25
17/01/15,2014,Kerkyra,Xanthi,2.5,3.2,2.88,0.0,0.0,D,3,1,6,6,0,1,56,11,1,4,5,10,0,1,56,11
15/01/15,2014,Platanias,Atromitos,2.75,3.0,2.75,0.0,0.0,D,4,0,8,1,1,0,50,12,0,2,4,7,0,0,50,12
14/01/15,2014,Xanthi,Veria,1.91,3.5,4.0,2.0,2.0,D,3,1,11,8,0,0,67,22,0,2,4,7,0,0,67,22
14/01/15,2014,Panthrakikos,Kerkyra,2.15,3.2,3.5,1.0,0.0,H,1,0,4,3,0,0,25,75,0,4,3,8,0,0,25,75
14/01/15,2014,Panetolikos,OFI,1.36,4.5,9.5,3.0,1.0,H,3,1,8,4,1,0,50,25,0,4,1,8,0,1,50,25
14/01/15,2014,Panathinaikos,Levadeiakos,1.25,5.25,13.0,1.0,0.0,H,5,0,15,1,2,0,88,0,3,1,9,1,2,0,88,0
14/01/15,2014,Kallonis,PAOK,5.0,3.5,1.73,1.0,2.0,A,1,1,1,5,0,1,50,38,2,3,6,12,0,2,50,38
14/01/15,2014,Asteras Tripolis,Giannina,1.62,3.6,6.0,2.0,2.0,D,3,0,8,2,1,0,62,38,1,1,3,3,0,0,62,38
11/01/15,2014,Xanthi,Olympiakos,8.0,4.5,1.4,1.0,3.0,A,4,0,12,6,0,0,75,25,4,0,14,3,2,0,75,25
11/01/15,2014,Panthrakikos,Atromitos,3.1,3.3,2.3,1.0,1.0,D,1,0,3,2,0,0,29,71,0,3,4,8,0,0,29,71
11/01/15,2014,Panetolikos,Giannina,1.8,3.5,4.5,0.0,0.0,D,4,1,11,5,1,0,57,14,1,2,3,5,0,0,57,14
11/01/15,2014,Panathinaikos,Ergotelis,1.2,6.5,13.0,5.0,0.0,H,4,1,11,3,1,0,86,0,0,2,3,6,0,0,86,0
11/01/15,2014,OFI,Kerkyra,1.95,3.3,4.0,3.0,2.0,H,2,2,7,6,1,0,50,12,1,3,4,7,0,0,50,12
10/01/15,2014,Veria,Kallonis,1.91,3.3,4.2,1.0,1.0,D,3,1,9,6,0,0,75,12,1,2,4,5,0,0,75,12
10/01/15,2014,Platanias,Panionios,1.91,3.3,4.2,3.0,0.0,H,3,1,5,2,0,0,43,14,0,4,5,10,0,0,43,14
10/01/15,2014,Asteras Tripolis,PAOK,2.63,3.3,2.6,3.0,0.0,H,2,0,6,3,0,0,57,43,3,2,8,9,0,1,57,43
05/01/15,2014,Xanthi,Panthrakikos,1.57,3.75,6.0,0.0,0.0,D,5,0,14,6,0,0,86,14,0,5,4,16,0,2,86,14
05/01/15,2014,Giannina,Panathinaikos,3.2,3.25,2.25,0.0,0.0,D,4,1,11,4,3,1,62,25,2,2,6,7,0,0,62,25
04/01/15,2014,Olympiakos,Platanias,1.13,8.5,17.0,2.0,1.0,H,3,1,11,5,1,0,75,12,0,3,0,4,0,0,75,12
04/01/15,2014,Levadeiakos,Ergotelis,1.83,3.4,4.5,1.0,1.0,D,1,2,3,4,0,0,12,50,1,2,6,6,1,0,12,50
04/01/15,2014,Atromitos,Kallonis,1.44,4.0,8.0,0.0,0.0,D,3,0,8,4,0,0,62,38,1,2,4,5,0,0,62,38
03/01/15,2014,Veria,Panetolikos,2.2,3.1,3.5,1.0,3.0,A,4,0,10,3,0,0,86,14,2,0,6,2,1,0,86,14
03/01/15,2014,PAOK,Panionios,1.22,5.75,13.0,3.0,2.0,H,4,1,12,7,1,0,75,12,0,4,3,8,0,0,75,12
03/01/15,2014,Kerkyra,Asteras Tripolis,2.88,3.3,2.4,1.0,0.0,H,2,2,6,8,0,1,50,12,3,1,13,8,1,0,50,12
22/12/14,2014,Panathinaikos,Kerkyra,1.22,6.5,11.0,2.0,0.0,H,4,1,10,3,1,0,83,0,1,3,5,7,0,0,83,0
21/12/14,2014,Panionios,Atromitos,3.2,3.2,2.3,2.0,2.0,D,2,2,5,5,0,0,57,14,0,4,2,7,0,0,57,14
21/12/14,2014,Levadeiakos,PAOK,5.0,3.5,1.73,1.0,2.0,A,1,2,4,5,0,0,14,57,3,2,7,8,0,1,14,57
21/12/14,2014,Ergotelis,Giannina,2.5,3.2,2.88,1.0,0.0,H,0,4,5,13,0,1,0,29,1,2,3,6,0,0,0,29
21/12/14,2014,Asteras Tripolis,Xanthi,1.75,3.6,4.75,2.0,1.0,H,2,0,5,2,0,0,50,50,1,3,5,9,0,1,50,50
20/12/14,2014,Platanias,OFI,2.1,3.1,3.75,1.0,0.0,H,2,2,6,5,0,0,33,17,1,3,3,8,0,1,33,17
20/12/14,2014,Panthrakikos,Veria,2.25,3.2,3.25,1.0,1.0,D,2,0,3,1,0,0,33,67,0,3,4,10,0,1,33,67
20/12/14,2014,Kallonis,Olympiakos,11.0,7.0,1.2,0.0,5.0,A,2,0,3,0,0,0,57,43,3,1,9,4,1,0,57,43
18/12/14,2014,Xanthi,Panathinaikos,3.5,3.3,2.1,4.0,2.0,H,5,0,12,4,0,0,83,17,3,1,7,5,0,0,83,17
18/12/14,2014,Giannina,PAOK,5.25,3.6,1.67,3.0,0.0,H,3,1,8,4,2,1,57,29,4,1,11,5,1,0,57,29
17/12/14,2014,Veria,Niki Volos,1.25,5.25,13.0,2.0,0.0,H,4,0,10,4,0,0,83,17,0,5,2,12,0,1,83,17
17/12/14,2014,Panthrakikos,Asteras Tripolis,3.6,3.25,2.1,1.0,1.0,D,2,0,3,1,0,0,40,60,4,1,13,7,1,0,40,60
17/12/14,2014,Panetolikos,Platanias,1.57,3.8,6.0,1.0,0.0,H,3,2,10,6,1,0,50,17,1,2,2,4,0,0,50,17
17/12/14,2014,Olympiakos,Panionios,1.11,9.0,19.0,2.0,0.0,H,3,1,12,5,2,0,71,14,0,4,3,7,0,0,71,14
17/12/14,2014,OFI,Kallonis,1.57,3.8,6.0,1.0,1.0,D,2,3,4,6,0,0,50,0,1,3,3,5,0,0,50,0
17/12/14,2014,Kerkyra,Ergotelis,1.91,3.3,4.2,3.0,1.0,H,1,3,4,9,0,1,43,14,1,2,5,5,1,0,43,14
17/12/14,2014,Atromitos,Levadeiakos,1.53,3.8,6.5,1.0,0.0,H,3,0,8,4,0,0,57,43,2,2,7,4,1,0,57,43
14/12/14,2014,PAOK,Kerkyra,1.14,7.5,17.0,2.0,1.0,H,4,1,14,6,2,0,71,14,1,2,4,5,0,0,71,14
14/12/14,2014,Panionios,OFI,1.8,3.4,4.75,2.0,0.0,H,2,2,5,6,0,0,50,17,1,3,3,10,0,2,50,17
14/12/14,2014,Panathinaikos,Panthrakikos,1.22,6.0,13.0,4.0,0.0,H,4,1,8,4,0,0,80,0,0,5,4,14,0,1,80,0
14/12/14,2014,Giannina,Atromitos,2.8,3.2,2.55,1.0,0.0,H,2,1,9,6,2,1,50,33,1,3,3,6,0,0,50,33
14/12/14,2014,Ergotelis,Xanthi,2.45,3.3,2.8,0.0,2.0,A,0,3,6,12,0,1,0,33,0,3,5,11,0,1,0,33
14/12/14,2014,Asteras Tripolis,Veria,1.53,3.75,7.0,2.0,0.0,H,2,0,5,3,0,0,40,60,0,3,4,11,0,2,40,60
13/12/14,2014,Platanias,Niki Volos,1.44,4.0,8.0,3.0,1.0,H,1,3,3,8,0,1,20,20,0,5,1,12,0,2,20,20
13/12/14,2014,Levadeiakos,Olympiakos,13.0,6.5,1.2,1.0,2.0,A,1,1,4,4,0,0,17,67,2,1,8,4,1,0,17,67
13/12/14,2014,Kallonis,Panetolikos,2.3,3.2,3.1,0.0,0.0,D,3,0,4,0,0,0,67,33,1,0,4,3,0,0,67,33
07/12/14,2014,Panetolikos,Panionios,1.44,4.2,7.5,2.0,1.0,H,2,2,9,6,1,0,40,20,0,4,3,7,0,0,40,20
07/12/14,2014,OFI,Levadeiakos,2.25,3.2,3.25,0.0,2.0,A,3,2,5,4,0,0,60,0,1,3,6,6,1,0,60,0
07/12/14,2014,Niki Volos,Kallonis,6.0,3.6,1.62,2.0,0.0,H,1,3,2,7,0,1,20,20,1,2,4,4,0,0,20,20
06/12/14,2014,Veria,Platanias,1.8,3.5,4.5,2.0,0.0,H,4,0,11,6,0,0,80,20,2,1,5,2,1,0,80,20
06/12/14,2014,Olympiakos,Giannina,1.1,9.0,21.0,2.0,2.0,D,4,1,13,3,3,0,83,0,1,2,2,5,0,0,83,0
03/12/14,2014,Atromitos,Veria,1.44,4.33,7.0,0.0,0.0,D,3,0,8,4,0,0,67,33,1,3,5,11,0,2,67,33
30/11/14,2014,PAOK,Panthrakikos,1.13,7.5,11.0,3.0,2.0,H,4,1,14,4,3,0,67,17,0,4,3,12,0,1,67,17
30/11/14,2014,Panionios,Niki Volos,1.5,3.8,7.0,2.0,1.0,H,2,2,5,6,0,0,40,20,0,5,1,13,0,2,40,20
30/11/14,2014,Ergotelis,Asteras Tripolis,3.1,3.1,2.38,1.0,4.0,A,0,3,5,11,0,1,0,40,2,3,9,11,0,0,0,40
29/11/14,2014,Levadeiakos,Panetolikos,2.2,3.1,3.5,0.0,0.0,D,1,1,5,5,0,0,20,60,1,1,4,4,0,0,20,60
29/11/14,2014,Atromitos,Xanthi,1.55,3.75,5.5,2.0,0.0,H,3,0,7,4,0,0,60,40,0,3,7,12,0,1,60,40
13/04/14,2013,Xanthi,Panathinaikos,1.73,3.6,4.2,3.0,1.0,H,3,2,9,5,1,0,56,6,3,1,6,1,1,0,56,6
13/04/14,2013,Panthrakikos,Atromitos,3.25,3.3,2.0,1.0,3.0,A,3,2,7,7,0,0,62,12,1,3,4,7,0,0,62,12
13/04/14,2013,Panetolikos,OFI,1.5,4.0,5.0,1.0,0.0,H,2,2,4,5,0,0,56,31,1,3,2,8,0,1,56,31
13/04/14,2013,Olympiakos,Apollon,1.33,4.2,8.0,1.0,0.0,H,4,1,9,5,0,1,94,0,1,3,6,10,0,0,94,0
13/04/14,2013,Levadeiakos,PAOK,3.8,3.3,1.83,3.0,2.0,H,5,0,10,3,0,0,75,12,0,2,8,10,0,0,75,12
13/04/14,2013,Ergotelis,Kallonis,1.57,3.6,5.0,3.0,0.0,H,2,2,6,7,0,1,31,31,0,4,2,14,0,2,31,31
13/04/14,2013,Aris,Giannina,2.2,2.88,3.3,0.0,0.0,D,1,1,2,3,0,0,6,56,1,3,4,7,0,0,6,56
31/03/14,2013,Xanthi,Platanias,1.83,3.25,4.2,2.0,3.0,A,3,2,7,5,1,1,60,7,0,5,3,12,0,1,60,7
30/03/14,2013,PAOK,Kallonis,1.14,6.5,15.0,2.0,1.0,H,5,0,16,3,3,0,93,7,0,4,1,14,0,2,93,7
30/03/14,2013,Panthrakikos,Apollon,2.4,3.1,2.8,2.0,3.0,A,4,1,9,5,1,0,67,13,0,3,4,9,0,0,67,13
30/03/14,2013,Olympiakos,Aris,1.07,9.0,19.0,1.0,0.0,H,4,1,10,6,0,1,93,0,0,4,6,12,0,1,93,0
30/03/14,2013,Levadeiakos,OFI,1.36,4.2,8.0,2.0,1.0,H,4,0,9,3,0,0,73,13,1,2,1,6,0,1,73,13
30/03/14,2013,Ergotelis,Giannina,2.0,3.1,3.75,1.0,0.0,H,1,3,5,8,0,1,27,33,2,2,7,6,1,0,27,33
29/03/14,2013,Panionios,Asteras Tripolis,1.91,3.25,3.8,3.0,0.0,H,2,1,8,5,0,0,47,33,3,2,6,6,0,0,47,33
29/03/14,2013,Panetolikos,Veria,1.8,3.4,4.0,0.0,0.0,D,2,2,4,5,0,0,60,27,2,2,4,4,1,0,60,27
29/03/14,2013,Atromitos,Panathinaikos,2.75,3.0,2.5,0.0,0.0,D,5,0,14,1,2,0,75,25,3,1,7,2,1,0,75,25
27/03/14,2013,Giannina,Panthrakikos,1.8,3.1,4.6,1.0,1.0,D,2,3,4,5,0,0,60,0,0,4,0,7,0,1,60,0
27/03/14,2013,Apollon,PAOK,3.0,3.2,2.25,3.0,3.0,D,2,3,9,8,0,0,40,20,0,3,6,9,0,0,40,20
26/03/14,2013,Veria,Xanthi,1.25,4.75,12.0,3.0,2.0,H,0,2,3,10,0,1,21,36,0,3,3,8,0,0,21,36
26/03/14,2013,Panionios,Panetolikos,1.67,3.25,5.25,1.0,1.0,D,3,1,9,4,0,0,50,29,1,4,4,8,0,0,50,29
