Date,Season,Home Team,Away Team,1,X,2,HG,AG,Result
07/10/2018,2018,Lamia,OFI Crete,2.1,3.0,4.0,1.0,1.0,D
07/10/2018,2018,PAOK,Apollon,1.1,9.0,21.0,2.0,0.0,H
08/10/2018,2018,Xanthi,Larisa,1.9,3.1,4.5,1.0,0.0,H
20/10/2018,2018,Apollon,AEK,9.0,4.5,1.36,0.0,2.0,A
20/10/2018,2018,Giannina,Panetolikos,2.0,3.2,4.0,0.0,2.0,A
20/10/2018,2018,Larisa,Lamia,2.1,3.1,3.8,1.0,2.0,A
20/10/2018,2018,Panathinaikos,Panionios,1.72,3.4,5.25,1.0,0.0,H
21/10/2018,2018,Aris,PAOK,3.6,3.1,2.14,1.0,2.0,A
21/10/2018,2018,Levadeiakos,Xanthi,2.62,2.87,3.0,1.0,2.0,A
21/10/2018,2018,OFI Crete,Olympiakos,8.5,4.2,1.4,1.0,0.0,H
22/10/2018,2018,Atromitos,Asteras Tripolis,1.95,3.1,4.33,3.0,2.0,H
27/10/2018,2018,Lamia,Levadeiakos,2.1,3.0,4.0,3.0,2.0,H
27/10/2018,2018,Larisa,OFI Crete,2.1,3.0,4.0,0.0,0.0,D
28/10/2018,2018,AEK,Aris,1.53,3.75,7.0,4.0,0.0,H
28/10/2018,2018,Panetolikos,Asteras Tripolis,2.75,2.8,2.9,1.0,1.0,D
28/10/2018,2018,Panionios,Atromitos,2.75,2.87,2.8,2.0,2.0,D
29/10/2018,2018,Olympiakos,Apollon,1.1,9.0,23.0,1.0,0.0,H
29/10/2018,2018,PAOK,Panathinaikos,1.44,4.0,8.5,2.0,0.0,H
29/10/2018,2018,Xanthi,Giannina,2.0,3.0,4.33,2.0,1.0,H
03/11/2018,2018,Atromitos,PAOK,6.5,3.4,1.61,1.0,1.0,D
03/11/2018,2018,Levadeiakos,Larisa,2.14,3.0,3.8,1.0,1.0,D
03/11/2018,2018,Panathinaikos,AEK,4.0,3.2,2.0,0.0,0.0,D
03/11/2018,2018,Panionios,Panetolikos,1.72,3.4,5.25,3.0,0.0,H
04/11/2018,2018,Aris,Olympiakos,4.0,3.1,2.04,0.0,1.0,A
04/11/2018,2018,Giannina,Lamia,2.0,3.1,4.2,0.0,0.0,D
04/11/2018,2018,OFI Crete,Apollon,1.64,3.4,6.0,0.0,0.0,D
05/11/2018,2018,Asteras Tripolis,Xanthi,1.64,3.5,5.75,0.0,1.0,A
10/11/2018,2018,Larisa,Giannina,2.04,3.0,4.2,2.0,0.0,H
10/11/2018,2018,Levadeiakos,OFI Crete,2.25,3.0,3.5,2.0,1.0,H
10/11/2018,2018,Xanthi,Panionios,2.1,3.1,3.75,0.0,1.0,A
11/11/2018,2018,AEK,Atromitos,1.53,3.75,7.0,0.0,2.0,A
11/11/2018,2018,Lamia,Asteras Tripolis,3.4,3.0,2.3,0.0,0.0,D
11/11/2018,2018,Olympiakos,Panathinaikos,1.44,4.0,8.0,1.0,1.0,D
11/11/2018,2018,PAOK,Panetolikos,1.16,7.5,13.0,2.0,1.0,H
12/11/2018,2018,Apollon,Aris,4.2,3.1,2.0,1.0,2.0,A
24/11/2018,2018,Asteras Tripolis,Larisa,1.53,3.5,8.0,2.0,0.0,H
24/11/2018,2018,Panathinaikos,Apollon,1.36,4.75,8.0,5.0,1.0,H
24/11/2018,2018,Panetolikos,AEK,7.0,3.5,1.57,2.0,1.0,H
24/11/2018,2018,PAOK,Xanthi,1.2,6.0,15.0,2.0,0.0,H
25/11/2018,2018,Atromitos,Olympiakos,3.8,2.9,2.2,1.0,2.0,A
25/11/2018,2018,Giannina,Levadeiakos,1.9,3.25,4.33,2.0,0.0,H
25/11/2018,2018,OFI Crete,Aris,3.0,2.87,2.62,1.0,2.0,A
26/11/2018,2018,Panionios,Lamia,1.72,3.3,5.5,1.0,0.0,H
01/12/2018,2018,Apollon,Atromitos,5.5,3.2,1.75,1.0,1.0,D
01/12/2018,2018,Giannina,OFI Crete,2.0,3.1,4.1,1.0,1.0,D
01/12/2018,2018,Larisa,Panionios,2.5,2.87,3.2,4.0,2.0,H
02/12/2018,2018,AEK,Xanthi,1.36,4.75,8.0,2.0,0.0,H
02/12/2018,2018,Aris,Panathinaikos,2.3,3.0,3.4,1.0,1.0,D
02/12/2018,2018,Levadeiakos,Asteras Tripolis,3.4,2.87,2.37,0.0,2.0,A
03/12/2018,2018,Lamia,PAOK,9.0,4.2,1.4,0.0,1.0,A
03/12/2018,2018,Olympiakos,Panetolikos,1.18,6.5,15.0,2.0,1.0,H
08/12/2018,2018,AEK,Lamia,1.2,6.0,15.0,2.0,0.0,H
08/12/2018,2018,Asteras Tripolis,Giannina,1.5,3.75,7.5,1.0,0.0,H
09/12/2018,2018,Atromitos,Aris,2.04,3.1,4.0,4.0,2.0,H
09/12/2018,2018,OFI Crete,Panathinaikos,2.62,3.0,2.8,3.0,1.0,H
09/12/2018,2018,PAOK,Larisa,1.22,6.0,13.0,2.0,1.0,H
09/12/2018,2018,Xanthi,Olympiakos,6.5,3.4,1.61,1.0,1.0,D
10/12/2018,2018,Panetolikos,Apollon,1.66,3.4,5.75,2.0,1.0,H
10/12/2018,2018,Panionios,Levadeiakos,1.8,3.4,4.75,1.0,1.0,D
15/12/2018,2018,Aris,Panetolikos,1.57,3.8,6.0,1.0,2.0,A
15/12/2018,2018,Asteras Tripolis,OFI Crete,1.44,4.0,8.0,2.0,1.0,H
15/12/2018,2018,Giannina,Panionios,2.14,3.1,3.6,3.0,1.0,H
16/12/2018,2018,Apollon,Xanthi,2.75,3.0,2.75,1.0,0.0,H
16/12/2018,2018,Larisa,AEK,5.75,3.5,1.64,0.0,0.0,D
16/12/2018,2018,Olympiakos,Lamia,1.12,7.5,21.0,3.0,0.0,H
16/12/2018,2018,Panathinaikos,Atromitos,2.37,3.1,3.2,1.0,0.0,H
17/12/2018,2018,Levadeiakos,PAOK,8.0,4.0,1.44,1.0,2.0,A
12/01/2019,2018,Atromitos,Panetolikos,1.61,3.4,6.5,2.0,2.0,D
12/01/2019,2018,Larisa,Apollon,1.85,3.2,4.75,3.0,0.0,H
12/01/2019,2018,OFI Crete,Panionios,2.25,2.8,3.75,1.0,1.0,D
13/01/2019,2018,Asteras Tripolis,PAOK,3.8,3.1,2.1,0.0,3.0,A
13/01/2019,2018,Levadeiakos,Olympiakos,11.0,3.8,1.4,0.0,2.0,A
13/01/2019,2018,Panathinaikos,Xanthi,1.53,3.6,7.5,2.0,2.0,D
14/01/2019,2018,Aris,Lamia,1.53,3.6,7.5,1.0,0.0,H
14/01/2019,2018,Giannina,AEK,4.75,3.3,1.8,0.0,4.0,A
19/01/2019,2018,Apollon,Levadeiakos,2.15,3.2,3.5,0.0,0.0,D
19/01/2019,2018,Giannina,Olympiakos,8.5,4.33,1.4,1.0,2.0,A
19/01/2019,2018,PAOK,Panionios,1.2,6.0,15.0,3.0,0.0,H
20/01/2019,2018,AEK,Asteras Tripolis,1.57,3.6,6.5,3.0,0.0,H
20/01/2019,2018,Larisa,Aris,2.6,3.0,2.9,0.0,0.0,D
20/01/2019,2018,OFI Crete,Panetolikos,2.0,3.2,4.0,3.0,0.0,H
20/01/2019,2018,Xanthi,Atromitos,3.2,3.0,2.4,2.0,1.0,H
21/01/2019,2018,Lamia,Panathinaikos,3.0,3.0,2.5,1.0,0.0,H
26/01/2019,2018,Giannina,Apollon,1.45,3.75,7.0,1.0,0.0,H
26/01/2019,2018,Panetolikos,Xanthi,2.2,2.9,3.4,0.0,0.0,D
26/01/2019,2018,Panionios,AEK,5.0,3.4,1.66,0.0,2.0,A
27/01/2019,2018,Asteras Tripolis,Olympiakos,4.75,3.25,1.75,0.0,2.0,A
27/01/2019,2018,Lamia,Atromitos,3.0,2.8,2.5,2.0,1.0,H
27/01/2019,2018,Levadeiakos,Aris,2.8,2.8,2.6,1.0,0.0,H
27/01/2019,2018,Panathinaikos,Larisa,1.44,3.8,7.0,1.0,1.0,D
27/01/2019,2018,PAOK,OFI Crete,1.14,7.0,13.0,4.0,0.0,H
30/01/2019,2018,AEK,Levadeiakos,1.18,6.5,15.0,1.0,0.0,H
30/01/2019,2018,Lamia,Apollon,1.57,3.5,7.0,2.0,1.0,H
30/01/2019,2018,Olympiakos,Larisa,1.18,6.5,15.0,4.0,0.0,H
30/01/2019,2018,Panetolikos,Panathinaikos,2.8,2.87,2.8,0.0,1.0,A
30/01/2019,2018,Panionios,Asteras Tripolis,2.62,2.9,2.8,1.0,0.0,H
30/01/2019,2018,PAOK,Giannina,1.22,5.75,13.0,2.0,1.0,H
31/01/2019,2018,OFI Crete,Atromitos,2.75,2.9,2.8,1.0,1.0,D
31/01/2019,2018,Xanthi,Aris,2.5,2.9,3.1,0.0,1.0,A
02/02/2019,2018,Lamia,Panetolikos,2.0,3.2,3.5,0.0,2.0,A
02/02/2019,2018,Olympiakos,Panionios,1.1,8.0,17.0,4.0,0.0,H
03/02/2019,2018,AEK,PAOK,2.37,3.4,2.62,1.0,1.0,D
03/02/2019,2018,Apollon,Asteras Tripolis,5.0,3.5,1.6,0.0,2.0,A
03/02/2019,2018,Aris,Giannina,1.53,3.6,5.5,1.0,0.0,H
03/02/2019,2018,Larisa,Atromitos,2.45,3.2,2.7,0.0,1.0,A
03/02/2019,2018,Levadeiakos,Panathinaikos,3.5,3.2,2.0,0.0,0.0,D
03/02/2019,2018,OFI Crete,Xanthi,2.05,3.25,3.1,0.0,0.0,D
09/02/2019,2018,Giannina,Panathinaikos,2.9,3.1,2.5,1.0,0.0,H
09/02/2019,2018,Panionios,Apollon,1.57,3.5,7.0,0.0,1.0,A
09/02/2019,2018,Xanthi,Lamia,1.95,3.2,4.2,0.0,0.0,D
10/02/2019,2018,AEK,OFI Crete,1.22,6.0,13.0,1.0,0.0,H
10/02/2019,2018,Atromitos,Levadeiakos,1.44,4.0,8.0,1.0,0.0,H
10/02/2019,2018,PAOK,Olympiakos,2.3,3.0,3.4,3.0,1.0,H
11/02/2019,2018,Asteras Tripolis,Aris,2.25,2.9,3.6,0.0,3.0,A
11/02/2019,2018,Panetolikos,Larisa,2.05,3.2,3.75,2.0,2.0,D
16/02/2019,2018,Giannina,Atromitos,3.2,2.9,2.45,0.0,2.0,A
16/02/2019,2018,Panathinaikos,Asteras Tripolis,1.9,3.1,4.5,1.0,0.0,H
17/02/2019,2018,Aris,Panionios,1.66,3.6,5.5,1.0,1.0,D
17/02/2019,2018,Larisa,Xanthi,2.15,2.9,4.0,1.0,1.0,D
17/02/2019,2018,Levadeiakos,Panetolikos,2.5,2.9,3.1,1.0,0.0,H
17/02/2019,2018,Olympiakos,AEK,1.8,3.2,5.0,4.0,1.0,H
18/02/2019,2018,Apollon,PAOK,12.0,5.5,1.25,1.0,5.0,A
18/02/2019,2018,OFI Crete,Lamia,2.05,3.1,4.0,1.0,3.0,A
23/02/2019,2018,AEK,Apollon,1.12,7.5,23.0,2.0,1.0,H
23/02/2019,2018,Asteras Tripolis,Atromitos,2.25,2.9,3.6,1.0,1.0,D
23/02/2019,2018,Xanthi,Levadeiakos,1.9,3.2,4.33,0.0,1.0,A
24/02/2019,2018,Lamia,Larisa,2.2,2.87,3.8,2.0,1.0,H
24/02/2019,2018,Panionios,Panathinaikos,3.1,2.87,2.55,2.0,0.0,H
24/02/2019,2018,PAOK,Aris,1.4,4.0,10.0,1.0,1.0,D
25/02/2019,2018,Olympiakos,OFI Crete,1.16,7.0,15.0,5.0,1.0,H
25/02/2019,2018,Panetolikos,Giannina,2.1,3.1,3.75,1.0,0.0,H
02/03/2019,2018,Aris,AEK,3.4,2.8,2.4,2.0,0.0,H
02/03/2019,2018,Giannina,Xanthi,2.15,2.8,4.2,0.0,0.0,D
03/03/2019,2018,Asteras Tripolis,Panetolikos,1.66,3.5,5.5,3.0,0.0,H
03/03/2019,2018,Atromitos,Panionios,1.44,3.8,9.0,3.0,0.0,H
03/03/2019,2018,Levadeiakos,Lamia,2.25,2.8,3.8,1.0,1.0,D
03/03/2019,2018,OFI Crete,Larisa,2.05,3.1,4.0,0.0,0.0,D
03/03/2019,2018,Panathinaikos,PAOK,4.5,3.3,1.85,0.0,2.0,A
04/03/2019,2018,Apollon,Olympiakos,23.0,6.0,1.16,0.0,2.0,A
09/03/2019,2018,AEK,Panathinaikos,1.61,3.3,7.0,0.0,0.0,D
09/03/2019,2018,Xanthi,Asteras Tripolis,2.5,2.8,3.2,0.0,0.0,D
10/03/2019,2018,Apollon,OFI Crete,3.4,2.9,2.1,0.0,0.0,D
10/03/2019,2018,Lamia,Giannina,2.1,3.0,3.9,1.0,1.0,D
10/03/2019,2018,Larisa,Levadeiakos,1.95,3.0,4.5,2.0,0.0,H
10/03/2019,2018,Olympiakos,Aris,1.28,5.75,9.0,4.0,1.0,H
10/03/2019,2018,PAOK,Atromitos,1.4,4.2,9.0,3.0,0.0,H
11/03/2019,2018,Panetolikos,Panionios,2.15,2.87,4.0,5.0,0.0,H
16/03/2019,2018,Asteras Tripolis,Lamia,1.65,3.4,6.5,0.0,0.0,D
16/03/2019,2018,Giannina,Larisa,1.9,3.1,4.5,0.0,0.0,D
16/03/2019,2018,Panetolikos,PAOK,9.0,4.2,1.4,1.0,2.0,A
17/03/2019,2018,Atromitos,AEK,3.2,2.87,2.5,0.0,1.0,A
17/03/2019,2018,OFI Crete,Levadeiakos,1.72,3.3,5.5,2.0,0.0,H
17/03/2019,2018,Panathinaikos,Olympiakos,5.25,3.3,1.75,,,
17/03/2019,2018,Panionios,Xanthi,1.8,3.25,5.0,1.0,0.0,H
18/03/2019,2018,Aris,Apollon,1.16,6.0,23.0,5.0,0.0,H
30/03/2019,2018,Lamia,Panionios,2.25,3.0,3.5,1.0,0.0,H
30/03/2019,2018,Larisa,Asteras Tripolis,2.87,2.75,2.87,2.0,1.0,H
30/03/2019,2018,Levadeiakos,Giannina,2.37,2.9,3.3,0.0,2.0,A
31/03/2019,2018,AEK,Panetolikos,1.36,4.5,9.0,4.0,0.0,H
31/03/2019,2018,Aris,OFI Crete,1.53,3.6,7.5,3.0,1.0,H
31/03/2019,2018,Olympiakos,Atromitos,1.33,4.5,11.0,2.0,1.0,H
31/03/2019,2018,Xanthi,PAOK,13.0,4.2,1.33,1.0,2.0,A
01/04/2019,2018,Apollon,Panathinaikos,12.0,4.0,1.36,1.0,3.0,A
06/04/2019,2018,OFI Crete,Giannina,2.0,3.0,4.33,1.0,0.0,H
06/04/2019,2018,Panathinaikos,Aris,2.5,3.0,3.0,2.0,0.0,H
06/04/2019,2018,Panionios,Larisa,1.95,3.1,4.33,1.0,0.0,H
07/04/2019,2018,Asteras Tripolis,Levadeiakos,1.4,4.0,10.0,0.0,0.0,D
07/04/2019,2018,Panetolikos,Olympiakos,7.5,4.2,1.45,0.0,5.0,A
07/04/2019,2018,PAOK,Lamia,1.1,8.5,26.0,3.0,0.0,H
07/04/2019,2018,Xanthi,AEK,4.2,3.1,2.0,1.0,3.0,A
08/04/2019,2018,Atromitos,Apollon,1.12,7.5,21.0,1.0,0.0,H
14/04/2019,2018,Apollon,Panetolikos,5.25,3.6,1.7,0.0,1.0,A
14/04/2019,2018,Aris,Atromitos,2.05,3.1,4.0,0.0,2.0,A
14/04/2019,2018,Giannina,Asteras Tripolis,2.55,2.9,3.1,0.0,0.0,D
14/04/2019,2018,Lamia,AEK,4.33,3.0,2.0,2.0,2.0,D
14/04/2019,2018,Larisa,PAOK,7.5,4.5,1.4,1.0,1.0,D
14/04/2019,2018,Levadeiakos,Panionios,2.2,3.0,3.8,1.0,2.0,A
14/04/2019,2018,Olympiakos,Xanthi,1.16,7.0,15.0,4.0,0.0,H
14/04/2019,2018,Panathinaikos,OFI Crete,1.9,3.4,4.2,1.0,3.0,A
21/04/2019,2018,AEK,Larisa,1.4,4.2,9.0,0.0,1.0,A
21/04/2019,2018,Atromitos,Panathinaikos,1.85,3.2,4.75,2.0,0.0,H
21/04/2019,2018,Lamia,Olympiakos,9.0,4.5,1.36,1.0,3.0,A
21/04/2019,2018,OFI Crete,Asteras Tripolis,1.75,3.1,5.75,1.0,1.0,D
21/04/2019,2018,Panetolikos,Aris,3.6,3.2,2.1,1.0,2.0,A
21/04/2019,2018,Panionios,Giannina,6.5,3.3,1.65,2.0,1.0,H
21/04/2019,2018,PAOK,Levadeiakos,1.07,10.0,29.0,5.0,0.0,H
21/04/2019,2018,Xanthi,Apollon,1.16,6.5,17.0,2.0,0.0,H
04/05/2019,2018,Apollon,Lamia,,,,0.0,3.0,A
05/05/2019,2018,Aris,Xanthi,,,,7.0,2.0,H
05/05/2019,2018,Asteras Tripolis,Panionios,,,,3.0,0.0,H
05/05/2019,2018,Atromitos,OFI Crete,,,,0.0,2.0,A
05/05/2019,2018,Giannina,PAOK,,,,0.0,2.0,A
05/05/2019,2018,Larisa,Olympiakos,,,,0.0,3.0,A
05/05/2019,2018,Levadeiakos,AEK,,,,0.0,3.0,A
05/05/2019,2018,Panathinaikos,Panetolikos,,,,4.0,0.0,H
24/08/2019,2019,Lamia,Panathinaikos,3.75,3.5,1.95,1.0,1.0,D
24/08/2019,2019,Aris,OFI Crete,1.45,4.0,8.0,1.0,1.0,D
24/08/2019,2019,Olympiakos,Asteras Tripolis,1.18,6.5,15.0,1.0,0.0,H
25/08/2019,2019,Atromitos,Larisa,1.66,3.5,5.5,1.0,1.0,D
25/08/2019,2019,Panionios,Volos NFC,2.3,3.1,3.2,1.0,2.0,A
25/08/2019,2019,PAOK,Panetolikos,1.14,7.5,19.0,2.0,1.0,H
25/08/2019,2019,AEK,Xanthi,1.4,4.5,8.0,1.0,2.0,A
31/08/2019,2019,Panetolikos,Xanthi,2.15,3.1,3.6,1.0,2.0,A
31/08/2019,2019,Panathinaikos,OFI Crete,1.53,3.6,7.5,1.0,3.0,A
31/08/2019,2019,Volos NFC,Aris,3.5,3.1,2.25,1.0,0.0,H
01/09/2019,2019,PAOK,Panionios,1.16,7.0,15.0,2.0,1.0,H
01/09/2019,2019,Larisa,Olympiakos,9.0,4.5,1.36,0.0,1.0,A
01/09/2019,2019,Lamia,Atromitos,3.6,3.1,2.15,2.0,2.0,D
01/09/2019,2019,Asteras Tripolis,AEK,3.0,3.1,2.45,2.0,3.0,A
14/09/2019,2019,Atromitos,PAOK,6.0,3.6,1.6,2.0,3.0,A
14/09/2019,2019,OFI Crete,Panetolikos,1.95,3.2,4.2,3.0,1.0,H
14/09/2019,2019,Olympiakos,Volos NFC,1.16,7.5,13.0,5.0,0.0,H
15/09/2019,2019,Xanthi,Asteras Tripolis,2.3,3.0,3.4,2.0,1.0,H
15/09/2019,2019,AEK,Lamia,1.2,6.0,15.0,2.0,0.0,H
15/09/2019,2019,Panionios,Larisa,2.2,3.1,3.5,1.0,0.0,H
15/09/2019,2019,Aris,Panathinaikos,1.95,3.1,4.33,4.0,0.0,H
21/09/2019,2019,Volos NFC,OFI Crete,2.2,3.1,3.1,1.0,0.0,H
21/09/2019,2019,Asteras Tripolis,Atromitos,2.15,3.1,3.6,2.0,1.0,H
21/09/2019,2019,Panetolikos,AEK,6.5,3.8,1.53,0.0,1.0,A
22/09/2019,2019,Larisa,Xanthi,2.25,3.1,3.4,3.0,0.0,H
22/09/2019,2019,PAOK,Aris,1.36,4.2,8.5,2.0,2.0,D
22/09/2019,2019,Lamia,Panionios,2.05,3.2,3.75,1.0,1.0,D
22/09/2019,2019,Panathinaikos,Olympiakos,7.5,4.2,1.44,1.0,1.0,D
28/09/2019,2019,Aris,Larisa,1.61,3.6,6.0,2.0,3.0,A
28/09/2019,2019,Atromitos,Panetolikos,1.85,3.5,4.2,2.0,0.0,H
28/09/2019,2019,Olympiakos,Lamia,1.16,7.0,15.0,2.0,0.0,H
29/09/2019,2019,OFI Crete,Asteras Tripolis,2.15,3.3,3.4,3.0,1.0,H
29/09/2019,2019,Xanthi,Volos NFC,1.85,3.5,4.2,3.0,1.0,H
29/09/2019,2019,Panionios,Panathinaikos,3.0,3.1,2.45,0.0,1.0,A
29/09/2019,2019,AEK,PAOK,2.3,3.4,3.0,2.0,2.0,D
05/10/2019,2019,Panathinaikos,Xanthi,1.65,3.5,5.25,0.0,1.0,A
05/10/2019,2019,Larisa,AEK,4.75,3.25,1.85,0.0,0.0,D
06/10/2019,2019,Volos NFC,Atromitos,3.0,3.1,2.3,2.0,3.0,A
06/10/2019,2019,Asteras Tripolis,PAOK,5.5,3.4,1.61,1.0,2.0,A
06/10/2019,2019,OFI Crete,Panionios,1.5,3.75,6.5,4.0,1.0,H
06/10/2019,2019,Aris,Olympiakos,5.5,4.0,1.53,1.0,2.0,A
07/10/2019,2019,Lamia,Panetolikos,2.15,3.1,3.3,0.0,0.0,D
19/10/2019,2019,Olympiakos,OFI Crete,1.18,6.5,15.0,2.0,1.0,H
19/10/2019,2019,Panetolikos,Larisa,2.2,3.2,3.4,2.0,2.0,D
20/10/2019,2019,Xanthi,Aris,3.1,3.2,2.3,0.0,1.0,A
20/10/2019,2019,Panionios,Asteras Tripolis,2.5,3.2,2.87,0.0,1.0,A
20/10/2019,2019,PAOK,Lamia,1.14,8.5,13.0,3.0,0.0,H
20/10/2019,2019,AEK,Volos NFC,1.2,7.0,11.0,3.0,2.0,H
20/10/2019,2019,Atromitos,Panathinaikos,2.4,3.3,2.9,0.0,1.0,A
26/10/2019,2019,OFI Crete,Xanthi,1.65,3.6,5.75,2.0,0.0,H
26/10/2019,2019,Volos NFC,PAOK,12.0,5.25,1.22,0.0,2.0,A
27/10/2019,2019,Panathinaikos,Larisa,1.75,3.4,5.0,1.0,2.0,A
27/10/2019,2019,Atromitos,Panionios,1.55,3.75,6.25,4.0,0.0,H
27/10/2019,2019,Aris,Panetolikos,1.5,4.1,6.5,2.0,0.0,H
27/10/2019,2019,Olympiakos,AEK,1.53,3.8,7.0,2.0,0.0,H
28/10/2019,2019,Asteras Tripolis,Lamia,1.85,3.4,4.33,4.0,1.0,H
02/11/2019,2019,Panionios,Aris,4.33,3.5,1.85,1.0,1.0,D
02/11/2019,2019,Xanthi,Olympiakos,11.0,4.2,1.36,0.0,0.0,D
03/11/2019,2019,Larisa,OFI Crete,2.5,3.2,2.8,3.0,2.0,H
03/11/2019,2019,Panetolikos,Asteras Tripolis,2.55,3.0,2.9,1.0,1.0,D
03/11/2019,2019,AEK,Atromitos,1.4,3.6,13.0,3.0,2.0,H
03/11/2019,2019,PAOK,Panathinaikos,1.3,4.75,11.0,2.0,2.0,D
04/11/2019,2019,Lamia,Volos NFC,2.3,3.1,3.25,1.0,0.0,H
09/11/2019,2019,Volos NFC,Panetolikos,2.05,3.1,4.0,3.0,2.0,H
09/11/2019,2019,OFI Crete,PAOK,4.75,3.6,1.72,0.0,1.0,A
10/11/2019,2019,Aris,Asteras Tripolis,1.5,3.8,8.0,2.0,1.0,H
10/11/2019,2019,Xanthi,Panionios,1.9,3.2,4.5,1.0,2.0,A
10/11/2019,2019,Olympiakos,Atromitos,1.14,7.0,23.0,2.0,0.0,H
10/11/2019,2019,Panathinaikos,AEK,3.25,3.1,2.3,3.0,2.0,H
11/11/2019,2019,Larisa,Lamia,1.6,3.6,6.0,0.0,3.0,A
23/11/2019,2019,Panionios,Olympiakos,21.0,8.0,1.12,1.0,1.0,D
23/11/2019,2019,Lamia,Xanthi,2.37,3.0,3.25,1.0,0.0,H
24/11/2019,2019,Atromitos,OFI Crete,1.9,3.2,4.0,2.0,1.0,H
24/11/2019,2019,Asteras Tripolis,Volos NFC,1.57,3.6,6.5,0.0,0.0,D
24/11/2019,2019,PAOK,Larisa,1.22,5.75,13.0,1.0,0.0,H
24/11/2019,2019,AEK,Aris,1.5,3.6,8.5,1.0,1.0,D
24/11/2019,2019,Panetolikos,Panathinaikos,3.5,3.1,2.2,0.0,0.0,D
30/11/2019,2019,Larisa,Volos NFC,1.83,3.25,4.75,2.0,1.0,H
30/11/2019,2019,Panionios,Panetolikos,2.0,3.4,3.75,3.0,0.0,H
30/11/2019,2019,OFI Crete,AEK,3.1,3.4,2.25,1.0,0.0,H
01/12/2019,2019,Panathinaikos,Asteras Tripolis,1.6,3.6,6.0,1.0,0.0,H
01/12/2019,2019,Aris,Lamia,1.33,4.5,11.0,1.0,1.0,D
01/12/2019,2019,Xanthi,Atromitos,2.75,3.1,2.62,1.0,0.0,H
01/12/2019,2019,Olympiakos,PAOK,1.83,3.5,4.33,1.0,1.0,D
07/12/2019,2019,PAOK,Xanthi,1.16,6.5,19.0,2.0,0.0,H
07/12/2019,2019,AEK,Panionios,1.28,5.5,10.0,5.0,0.0,H
07/12/2019,2019,Panetolikos,Olympiakos,10.0,4.75,1.33,0.0,3.0,A
08/12/2019,2019,Lamia,OFI Crete,2.5,3.0,3.0,2.0,1.0,H
08/12/2019,2019,Asteras Tripolis,Larisa,2.1,3.1,3.75,1.0,1.0,D
08/12/2019,2019,Atromitos,Aris,2.5,3.0,3.0,2.0,2.0,D
08/12/2019,2019,Volos NFC,Panathinaikos,4.5,3.4,1.83,1.0,1.0,D
14/12/2019,2019,OFI Crete,Aris,2.45,3.1,3.0,3.0,1.0,H
14/12/2019,2019,Panathinaikos,Lamia,1.53,3.6,7.5,2.0,0.0,H
14/12/2019,2019,Xanthi,AEK,4.75,3.4,1.8,0.0,1.0,A
15/12/2019,2019,Larisa,Atromitos,2.45,3.1,3.0,1.0,2.0,A
15/12/2019,2019,Volos NFC,Panionios,1.9,3.5,4.0,2.0,1.0,H
15/12/2019,2019,Asteras Tripolis,Olympiakos,6.0,4.0,1.53,0.0,5.0,A
15/12/2019,2019,Panetolikos,PAOK,7.5,5.0,1.36,0.0,3.0,A
18/12/2019,2019,Xanthi,Panetolikos,2.0,3.2,4.0,0.0,0.0,D
18/12/2019,2019,OFI Crete,Panathinaikos,2.7,3.0,2.8,1.0,1.0,D
18/12/2019,2019,Olympiakos,Larisa,1.18,7.0,13.0,4.0,1.0,H
18/12/2019,2019,AEK,Asteras Tripolis,1.33,5.0,9.0,2.0,1.0,H
18/12/2019,2019,Atromitos,Lamia,1.72,3.25,5.5,1.0,1.0,D
19/12/2019,2019,Aris,Volos NFC,1.33,5.0,9.0,4.0,0.0,H
19/12/2019,2019,Panionios,PAOK,9.0,5.0,1.33,0.0,2.0,A
21/12/2019,2019,Asteras Tripolis,Xanthi,1.7,3.5,4.5,5.0,0.0,H
21/12/2019,2019,Lamia,AEK,6.5,3.6,1.53,0.0,0.0,D
22/12/2019,2019,Larisa,Panionios,1.83,3.2,4.2,2.0,0.0,H
22/12/2019,2019,Panetolikos,OFI Crete,2.9,3.0,2.4,2.0,0.0,H
22/12/2019,2019,Volos NFC,Olympiakos,10.0,5.0,1.25,0.0,0.0,D
22/12/2019,2019,Panathinaikos,Aris,2.1,3.1,3.5,0.0,0.0,D
23/12/2019,2019,PAOK,Atromitos,1.25,5.25,9.5,5.0,1.0,H
04/01/2020,2019,OFI Crete,Volos NFC,1.36,4.33,10.0,1.0,2.0,A
04/01/2020,2019,Aris,PAOK,3.8,3.2,2.05,4.0,2.0,H
04/01/2020,2019,Atromitos,Asteras Tripolis,1.8,3.6,4.33,2.0,1.0,H
05/01/2020,2019,AEK,Panetolikos,1.25,5.75,11.0,3.0,1.0,H
05/01/2020,2019,Panionios,Lamia,2.3,3.25,3.1,0.0,1.0,A
05/01/2020,2019,Xanthi,Larisa,2.3,3.2,3.2,2.0,1.0,H
05/01/2020,2019,Olympiakos,Panathinaikos,1.33,5.0,9.0,1.0,0.0,H
11/01/2020,2019,Volos NFC,Xanthi,1.95,3.1,4.33,1.0,3.0,A
11/01/2020,2019,Larisa,Aris,3.0,3.25,2.37,0.0,0.0,D
11/01/2020,2019,Panetolikos,Atromitos,3.25,3.2,2.3,0.0,1.0,A
